l2_error,loss_interior,step,_step,loss,time,loss_boundary,_timestamp,_runtime
0.965791979125319,18.055255520093237,0,0,18.53201559537537,2.3584461212158203,0.47676007528213205,1744659234.1820369,3.137194871902466
0.9618226670971741,17.89881873943057,1,1,18.38412915928566,3.445162296295166,0.48531041985508894,1744659234.9280572,3.8832151889801025
0.9574952455159768,17.74624127644394,2,2,18.23397542065306,4.1907570362091064,0.48773414420912,1744659235.673703,4.628860950469971
0.9540415738229043,17.590355869244522,3,3,18.041988063790473,4.935967206954956,0.4516321945459513,1744659236.4189296,5.374087572097778
0.9501185096208613,17.4541430108851,4,4,17.92102129126263,5.6822288036346436,0.46687828037752765,1744659237.1663504,6.121508359909058
0.9466770219566113,17.312402250751056,5,5,17.75219413580915,6.42838978767395,0.43979188505809697,1744659237.9115336,6.866691589355469
0.9426322971371113,17.15329138786852,6,6,17.63044988687104,7.174493789672852,0.4771584990025188,1744659238.6573253,7.612483263015747
0.9388150880404331,17.024224295931617,7,7,17.468260770958913,7.919703245162964,0.44403647502729476,1744659239.402691,8.357848882675171
0.9353055924575133,16.902376807294477,8,8,17.34462155897562,8.664794683456421,0.4422447516811456,1744659240.1476743,9.102832317352295
0.9318638848825481,16.747116804148504,9,9,17.18360810894711,9.410477638244629,0.4364913047986043,1744659240.8938153,9.848973274230957
0.928596150376225,16.618265081917905,10,10,17.043943157844826,10.156357049942017,0.4256780759269212,1744659241.6392143,10.594372272491455
0.9249872838804214,16.480669258996578,11,11,16.91796891106239,10.902429103851318,0.4372996520658095,1744659242.3853447,11.340502738952637
0.9215858778180713,16.35175877980463,12,12,16.776640335655664,11.647193193435669,0.4248815558510325,1744659243.130101,12.085258960723877
0.9176047266375096,16.22542912466503,13,13,16.679035972454756,12.392524242401123,0.45360684778972454,1744659243.8752923,12.830450296401978
0.9143276775393252,16.090748742276013,14,14,16.498169584282998,13.137775182723999,0.40742084200698603,1744659244.6206992,13.575857162475586
0.9108483216554589,15.960454024673268,15,15,16.396413083850543,13.883573293685913,0.43595905917727584,1744659245.3664324,14.321590423583984
0.907450975958679,15.841201732062787,16,16,16.273893214086385,14.629079818725586,0.4326914820235976,1744659246.1121411,15.067299127578735
0.9041861853172461,15.712989806061467,17,17,16.123527211431618,15.375271320343018,0.4105374053701529,1744659246.8582017,15.81335973739624
0.900693770730779,15.597425760815478,18,18,16.02128527398153,16.123671054840088,0.42385951316605036,1744659247.6065536,16.56171154975891
0.8974347074720361,15.47374304717401,19,19,15.884031667917654,16.869795322418213,0.41028862074364536,1744659248.3527734,17.307931423187256
0.8942643841981633,15.35389820133552,20,20,15.756376228940951,17.61660099029541,0.4024780276054312,1744659249.09958,18.05473804473877
0.89077284215737,15.22629954136124,21,21,15.635747753805656,18.363405227661133,0.40944821244441765,1744659249.8462887,18.801446676254272
0.8872947972760349,15.095726804488246,22,22,15.514687400836179,19.109914779663086,0.4189605963479333,1744659250.5929396,19.548097610473633
0.8837362875182329,14.997180311071427,23,23,15.418995163330063,19.855945348739624,0.4218148522586372,1744659251.338822,20.29397988319397
0.8806096968165034,14.874529780668299,24,24,15.262245656279124,20.602315187454224,0.38771587561082516,1744659252.0852904,21.040448427200317
0.8772637480123169,14.74776821314029,25,25,15.164593829113933,21.34826636314392,0.41682561597364326,1744659252.8311753,21.786333322525024
0.8738222652997852,14.625902088459707,26,26,15.019890824323808,22.095157146453857,0.39398873586410005,1744659253.578269,22.533427000045776
0.8705808044258366,14.513856077930278,27,27,14.907213506413587,22.841380834579468,0.3933574284833086,1744659254.324271,23.279428958892822
0.8674346639922452,14.392936772493066,28,28,14.769460209965484,23.58754253387451,0.376523437472418,1744659255.070398,24.025556087493896
0.8640972729901311,14.287147298151359,29,29,14.668658992819788,24.333375930786133,0.3815116946684294,1744659255.8163424,24.7715003490448
0.8603440787074629,14.16152729893825,30,30,14.566683285602439,25.08312201499939,0.40515598666418895,1744659256.5659773,25.521135330200195
0.8569042388853593,14.058463177970124,31,31,14.453347355677533,25.829120635986328,0.3948841777074084,1744659257.3120258,26.267183780670166
0.8535426851624198,13.923669004363115,32,32,14.287736460828093,26.575756788253784,0.36406745646497785,1744659258.0585876,27.013745546340942
0.8499773845804321,13.821405157489325,33,33,14.225920845670107,27.32187557220459,0.40451568818078204,1744659258.8047087,27.75986671447754
0.8465525754587874,13.704464599581543,34,34,14.07270673952453,28.067995309829712,0.36824213994298804,1744659259.5508928,28.50605082511902
0.8430975338392914,13.596455226380662,35,35,13.94045736141674,28.81409978866577,0.3440021350360782,1744659260.2970939,29.252251863479614
0.8394271243578649,13.46675786870697,36,36,13.841952267961274,29.5610191822052,0.37519439925430237,1744659261.0439403,29.999098300933838
0.8358761712254688,13.353592747724665,37,37,13.718617247279395,30.31330180168152,0.3650244995547292,1744659261.7964792,30.75163722038269
0.8322620362087604,13.213216538934027,38,38,13.579192965771421,31.06011152267456,0.36597642683739295,1744659262.5429478,31.498105764389038
0.8284132992847597,13.110664374391776,39,39,13.482143993253679,31.806124448776245,0.37147961886190217,1744659263.2893176,32.24447560310364
0.824494664203125,12.990859623831746,40,40,13.359256037280183,32.552619218826294,0.36839641344843715,1744659264.0355039,32.99066185951233
0.8171193308301963,12.749330124336801,42,41,13.065284810784899,34.03785467147827,0.3159546864480975,1744659265.5209417,34.476099729537964
0.8017957963223394,12.268967005243553,46,42,12.604562948081808,36.99932837486267,0.33559594283825583,1744659268.4821846,37.43734264373779
0.7858334142139918,11.790683287613788,50,43,12.117303210531874,39.95965504646301,0.3266199229180856,1744659271.4424694,40.39762735366821
0.7645794933872447,11.146597630950955,55,44,11.43530261223851,43.66011953353882,0.2887049812875547,1744659275.1430442,44.09820222854614
0.7375507858108687,10.364306311543455,61,45,10.660638779670762,48.10422420501709,0.29633246812730796,1744659279.5873632,48.542521238327026
0.7092419264256844,9.576395016777312,67,46,9.832093665800526,52.54470443725586,0.25569864902321365,1744659284.0280097,52.98316764831543
0.6797100309887457,8.765850343348488,73,47,9.001119061934581,56.985371351242065,0.23526871858609355,1744659288.4682586,57.42341661453247
0.6377339515641252,7.720813443194843,81,48,7.934041466949887,62.90250015258789,0.21322802375504368,1744659294.3853545,63.34051251411438
0.594296359748489,6.674942477509676,89,49,6.878805661048426,68.81750464439392,0.2038631835387495,1744659300.300673,69.25583100318909
0.5432190842359792,5.569136340802307,98,50,5.722434952655813,75.47208595275879,0.1532986118535057,1744659306.9551446,75.91030263900757
0.4900855977949935,4.508674736449145,107,51,4.635050791628372,82.12644505500793,0.1263760551792268,1744659313.6093085,82.56446647644043
0.4245664880120531,3.387963172063493,118,52,3.488803448794394,90.25531315803528,0.1008402767309011,1744659321.7382333,90.6933913230896
0.35461633031687706,2.3596024119155623,130,53,2.4311989230643416,99.12428617477417,0.07159651114877912,1744659330.607673,99.5628309249878
0.280457291962178,1.495500285499531,143,54,1.538490686603936,108.73184204101562,0.042990401104405045,1744659340.2148223,109.16998028755188
0.20823195944584763,0.84618233631584,157,55,0.8719744346565573,119.07894372940063,0.025792098340717353,1744659350.5618367,119.51699471473694
0.14725364720504813,0.40886791739865475,172,56,0.4194490464224548,130.16378092765808,0.010581129023800023,1744659361.6470356,130.60219359397888
0.08903745775612552,0.14982649075316928,190,57,0.15282719785432128,143.46358060836792,0.003000707101151997,1744659374.9466608,143.90181875228882
0.049820620551972304,0.04383275805703928,208,58,0.04515046909140808,156.76377606391907,0.0013177110343688006,1744659388.2468157,157.20197367668152
0.030674317832248416,0.006507659470820262,229,59,0.006846915642583711,172.2815089225769,0.00033925617176344973,1744659403.7648518,172.72000980377197
0.027773180583527932,0.0003451571752722757,252,60,0.0007198158492971265,189.2740604877472,0.00037465867402485073,1744659420.7574224,189.7125804424286
0.026913787092928933,0.00014482513116319671,277,61,0.0005503340166038302,207.74641633033752,0.0004055088854406334,1744659439.2297962,208.18495416641235
0.02444925755805979,9.625967171577576e-05,305,62,0.0003881994041141537,228.43442034721375,0.00029193973239837796,1744659459.9176087,228.87276673316956
0.02256429807593395,7.590769235371592e-05,335,63,0.00030609381486454006,250.59659504890442,0.00023018612251082414,1744659482.0799131,251.03507113456726
0.020388280941731843,5.5525425450532526e-05,369,64,0.0002459702675288837,275.7121572494507,0.00019044484207835118,1744659507.1952832,276.15044116973877
0.0184699035988488,5.903417144852768e-05,406,65,0.0002578974257752038,303.0465714931488,0.00019886325432667612,1744659534.5299194,303.48507738113403
0.016519906946316394,4.6000181488893724e-05,446,66,0.00024917586077568166,332.5929398536682,0.00020317567928678794,1744659564.0764024,333.03156042099
0.01659975606778857,4.172481609270419e-05,491,67,0.00013444317877435034,365.8252053260803,9.271836268164614e-05,1744659597.3082654,366.2634234428406
0.015354732637430788,4.059379905681426e-05,540,68,0.00012844451789833735,402.01304388046265,8.785071884152308e-05,1744659633.4963713,402.4515292644501
0.014694161900786467,2.4863322525919213e-05,594,69,0.0001231184358736151,441.9015488624573,9.82551133476959e-05,1744659673.3849282,442.34008622169495
0.013212596714806927,3.562206756374598e-05,653,70,0.00012502564604043373,485.4629032611847,8.940357847668775e-05,1744659716.9461296,485.9012875556946
0.012910148818750078,2.2099267822005936e-05,718,71,0.00011021382794086876,533.4554808139801,8.811456011886282e-05,1744659764.9387693,533.8939273357391
0.012027132197126143,2.1603339864998008e-05,790,72,9.792520764678245e-05,586.613819360733,7.632186778178445e-05,1744659818.097044,587.0522019863129
0.011250666926777227,3.1119583090924575e-05,869,73,0.00012914519756968769,644.9395933151245,9.80256144787631e-05,1744659876.4229774,645.3781354427338
0.01073138101947389,2.521463254450223e-05,956,74,6.731907864844034e-05,709.173909664154,4.210444610393811e-05,1744659940.6571105,709.612268447876
0.010040366152880616,2.169220315275253e-05,1052,75,7.113675007456324e-05,780.1919958591461,4.944454692181071e-05,1744660011.6752439,780.6304018497467
0.00944864699862613,1.7752500964563688e-05,1157,76,6.286513949876682e-05,857.4600267410278,4.5112638534203124e-05,1744660088.943388,857.8985459804535
0.009104617318521305,2.0325194981824522e-05,1272,77,5.3591663291963024e-05,942.1824014186859,3.32664683101385e-05,1744660173.6657858,942.6209437847137
0.008148142749814746,1.4931653949831796e-05,1400,78,4.3078993177684744e-05,1036.7555112838745,2.8147339227852948e-05,1744660268.2388482,1037.194006204605
0.007783472644196703,1.5505654643611792e-05,1539,79,5.3139024364429074e-05,1139.5746676921844,3.763336972081728e-05,1744660371.0579064,1140.0130643844604
0.00749323633450127,1.2573103008618907e-05,1693,80,3.09511480376042e-05,1253.2596807479858,1.8378045028985287e-05,1744660484.7429237,1253.6980817317963
0.006989155991516301,1.40693856300241e-05,1863,81,3.443978805349256e-05,1378.7586081027985,2.037040242346846e-05,1744660610.2418253,1379.1969833374023
0.006557186970598698,1.5002498447730102e-05,2049,82,4.2360383273862064e-05,1516.0618171691895,2.7357884826131966e-05,1744660747.5449865,1516.500144481659
0.006308585097145722,1.2306039584245106e-05,2254,83,3.659103262447452e-05,1667.3884704113007,2.428499304022942e-05,1744660898.8717005,1667.8268585205078
0.00585894317244064,1.3233660033469954e-05,2479,84,3.4203660810319344e-05,1833.482975244522,2.0970000776849387e-05,1744661064.966358,1833.9215159416199
0.005897519619863132,9.828331085675352e-06,2727,85,2.3102282922397312e-05,2016.5375509262085,1.3273951836721959e-05,1744661248.020731,2016.975888967514
0.005688068788429974,1.0353072771028065e-05,3000,86,2.4399672420231876e-05,2218.0560591220856,1.4046599649203812e-05,1744661449.539522,2218.494679927826
0.005482948863270735,8.914698301693496e-06,3299,87,1.9986455156524353e-05,2438.7486202716827,1.1071756854830857e-05,1744661670.231878,2439.187036037445
0.0051794117971500925,9.196934984524768e-06,3629,88,1.771413029883603e-05,2682.3025407791138,8.517195314311262e-06,1744661913.7859418,2682.741099834442
0.005200798407935372,9.66068249237703e-06,3992,89,2.1582830602826374e-05,2950.0756776332855,1.1922148110449344e-05,1744662181.5589356,2950.5140936374664
0.004872370329095932,7.733499662908005e-06,4391,90,1.9058423015343802e-05,3245.380576610565,1.1324923352435797e-05,1744662476.864498,3245.819655895233
0.004633322043364247,8.553114230973873e-06,4831,91,1.8496406324534136e-05,3571.0167078971863,9.943292093560262e-06,1744662802.4999468,3571.455104827881
0.004630857453070308,4.82130090348154e-06,5314,92,1.4929102755202048e-05,3928.477064847946,1.0107801851720508e-05,1744663159.9602857,3928.9154436588287
0.004561280517190029,6.603884636479361e-06,5845,93,1.795950725283972e-05,4321.479001045227,1.1355622616360358e-05,1744663552.9622176,4321.917375564575
0.0041493188045936165,6.2126613473191115e-06,6429,94,1.5466040040140546e-05,4753.730352401733,9.253378692821433e-06,1744663985.213631,4754.168788909912
0.0041329958596667445,5.1943116311836765e-06,7072,95,1.4723157226829363e-05,5229.602226734161,9.528845595645685e-06,1744664461.0854542,5230.040612220764
0.0038360449449660354,5.140886305105856e-06,7779,96,1.1835679176864872e-05,5752.798423528671,6.694792871759015e-06,1744664984.2816164,5753.23677444458
0.003772488311085571,4.093538826212614e-06,8557,97,1.2000281601091468e-05,6328.612563610077,7.906742774878856e-06,1744665560.0957568,6329.050914764404
0.00366584110416081,4.102908663277024e-06,9413,98,1.0751951298784418e-05,6962.1012217998505,6.6490426355073956e-06,1744666193.5846152,6962.539773225784
0.0035719296443125622,5.2023928995647085e-06,9465,99,1.1692633888106153e-05,7000.592118024826,6.490240988541445e-06,1744666232.0753682,7001.030526161194
