_runtime,_timestamp,l2_error,loss_boundary,loss,_step,loss_interior,step,time
3.0809199810028076,1744684023.178655,0.9687788574180026,0.5054216378402727,0.5058536438260903,0,0.00043200598581757537,0,1.3501245975494385
3.141892194747925,1744684023.2396271,0.872007572594074,0.5123109608275922,0.512554334708536,1,0.00024337388094378153,1,2.710216522216797
3.202207326889038,1744684023.2999423,0.8080684992707864,0.4478664912767626,0.44826847803573355,2,0.0004019867589709776,2,2.770582675933838
3.2622196674346924,1744684023.3599546,0.7425949707379793,0.3613542581103064,0.3617533948115974,3,0.0003991367012909916,3,2.8305904865264893
3.318319320678711,1744684023.4160542,0.6672630410349382,0.24507758898680743,0.24599970780004501,4,0.0009221188132375984,4,2.8874216079711914
3.3694562911987305,1744684023.4671912,0.6085595506057577,0.23724388939339458,0.23837789310798882,5,0.00113400371459425,5,2.937143325805664
3.418825626373291,1744684023.5165606,0.556218911696909,0.17042978002484188,0.17199807896426297,6,0.001568298939421093,6,2.9878430366516113
3.4682860374450684,1744684023.566021,0.5087693253590349,0.15243796557460085,0.15364317267146743,7,0.001205207096866571,7,3.0372252464294434
3.517576217651367,1744684023.6153111,0.46363290803637314,0.12122694815784985,0.12289887204870713,8,0.0016719238908572782,8,3.0866007804870605
3.5670135021209717,1744684023.6647484,0.4219281434657467,0.10679326798214167,0.10789665634254814,9,0.0011033883604064723,9,3.1361758708953857
3.6166861057281494,1744684023.714421,0.38534905376519146,0.11707608897251211,0.11837257536876393,10,0.0012964863962518281,10,3.185640811920166
3.6661107540130615,1744684023.7638457,0.3525242231369188,0.06530562771001625,0.06640230816775379,11,0.0010966804577375495,11,3.2351863384246826
3.715698003768921,1744684023.813433,0.3205858212385342,0.05719251979421494,0.0582965986991961,12,0.0011040789049811587,12,3.284724235534668
3.7653889656066895,1744684023.863124,0.2922036969578728,0.048252601477235604,0.049698281739131545,13,0.0014456802618959413,13,3.334425926208496
3.8151066303253174,1744684023.9128416,0.2673137165822987,0.04047502888781493,0.04182290364259135,14,0.0013478747547764208,14,3.384143114089966
3.8648436069488525,1744684023.9625785,0.2449855095784858,0.031567897899945636,0.03277923875608313,15,0.001211340856137495,15,3.433875322341919
3.91459584236145,1744684024.0123308,0.22429626627732674,0.0259229155564429,0.027037538368924145,16,0.0011146228124812442,16,3.483642339706421
3.9640791416168213,1744684024.061814,0.2046798471274691,0.024815502894603738,0.025562506698435936,17,0.0007470038038321981,17,3.533113718032837
4.01324987411499,1744684024.1109848,0.18743207978876494,0.023999350849028992,0.024626042387752987,18,0.000626691538723993,18,3.5823185443878174
4.062701463699341,1744684024.1604364,0.17143889152218125,0.019272724514504843,0.0200502025087838,19,0.0007774779942789575,19,3.631744146347046
4.111812114715576,1744684024.209547,0.15671900367618405,0.017079716542791203,0.017735308291010013,20,0.0006555917482188098,20,3.6808743476867676
4.161106586456299,1744684024.2588415,0.14327220370442678,0.012272457289181499,0.01295365240504599,21,0.00068119511586449,21,3.7301721572875977
4.210549831390381,1744684024.3082848,0.13129357674793746,0.011710900576056421,0.012426917484067154,22,0.0007160169080107318,22,3.779616117477417
4.259962320327759,1744684024.3576972,0.11978678100434914,0.009010987434346831,0.009811017937784267,23,0.0008000305034374356,23,3.828951835632324
4.309421062469482,1744684024.407156,0.10949620583326525,0.006823091576821552,0.007421385995075693,24,0.0005982944182541409,24,3.8784899711608887
4.358961582183838,1744684024.4566965,0.1007505134777292,0.006029455867343659,0.0067876347780688965,25,0.0007581789107252378,25,3.9280073642730713
4.408689737319946,1744684024.5064247,0.09216654113238981,0.005937090816999962,0.006698324804600266,26,0.0007612339876003036,26,3.977538585662842
4.45866322517395,1744684024.5563982,0.08374584549908284,0.004127136720298145,0.005146030476075283,27,0.0010188937557771378,27,4.027654409408569
4.508086442947388,1744684024.6058214,0.07764372818482945,0.002781073666958943,0.003904839182273044,28,0.001123765515314101,28,4.077106475830078
4.557523727416992,1744684024.6552587,0.07132103408862857,0.0024022311251375643,0.0030728584316719694,29,0.0006706273065344051,29,4.126657724380493
4.607086181640625,1744684024.704821,0.06551904839965299,0.002811013532292414,0.0034790667273893092,30,0.0006680531950968954,30,4.176174879074097
4.656553745269775,1744684024.7542887,0.05997069776783892,0.002281903824937295,0.003441636549892356,31,0.001159732724955061,31,4.225562334060669
4.705860376358032,1744684024.8035953,0.05493505832832441,0.0019717812349391356,0.002687057081991714,32,0.0007152758470525782,32,4.274846792221069
4.755326509475708,1744684024.8530614,0.05039919053938605,0.0025900202044848385,0.003411276233582546,33,0.0008212560290977078,33,4.324358701705933
4.804915904998779,1744684024.9026508,0.0471046766318499,0.0011592367419373942,0.0018998697643811265,34,0.0007406330224437323,34,4.373951435089111
4.854202747344971,1744684024.9519377,0.04387630339919698,0.0012312180666378938,0.0017945162139305485,35,0.0005632981472926546,35,4.423252105712891
4.903733968734741,1744684025.001469,0.04077333362226572,0.0014911396184529864,0.0021105463053742684,36,0.000619406686921282,36,4.472687482833862
4.953046798706055,1744684025.0507817,0.03837219699000458,0.0005956929046330547,0.0012167665363687543,37,0.0006210736317356996,37,4.522148609161377
5.002669811248779,1744684025.1004047,0.0359502381127626,0.0009905804696245732,0.0015055748111802453,38,0.0005149943415556723,38,4.571688652038574
5.052130937576294,1744684025.1498659,0.034251883442866865,0.00046329107830687916,0.0012860715984533636,39,0.0008227805201464844,39,4.621174573898315
5.101754426956177,1744684025.1994894,0.0319060026079974,0.0005574565607963147,0.0013202058743080952,40,0.0007627493135117805,40,4.670844793319702
5.198966026306152,1744684025.296701,0.027673131791807092,0.0005453567615371624,0.001167780292443744,41,0.0006224235309065816,42,4.7679948806762695
5.391568899154663,1744684025.4893038,0.022147930688830933,0.00023045857352799724,0.0006566034508215337,42,0.00042614487729353653,46,4.960543870925903
5.592535018920898,1744684025.69027,0.018017738980455014,0.00022735295283484038,0.0007670710160794312,43,0.0005397180632445908,50,5.161418199539185
5.834543943405151,1744684025.9322789,0.014588650826078381,0.0002042874377302208,0.0006824070092358577,44,0.0004781195715056369,55,5.403472661972046
6.12044095993042,1744684026.218176,0.013329227626564799,0.00019890529355372187,0.0005569395965861388,45,0.0003580343030324169,61,5.689337491989136
6.406991958618164,1744684026.504727,0.011981093313486445,9.969027076256396e-05,0.0005225152127767731,46,0.0004228249420142091,67,5.9759440422058105
6.694742441177368,1744684026.7924774,0.011426620199860666,7.294714248919026e-05,0.00036015244464186947,47,0.0002872053021526792,73,6.263598442077637
7.076054096221924,1744684027.173789,0.011158394587310747,7.348511204731906e-05,0.0004530604145448189,48,0.00037957530249749986,81,6.644943714141846
7.458635091781616,1744684027.55637,0.010147187266661048,7.554972303415463e-05,0.00023729491441898845,49,0.00016174519138483382,89,7.027474880218506
7.8905463218688965,1744684027.9882812,0.009848411210638681,8.394827380968877e-05,0.0001981708522203607,50,0.00011422257841067193,98,7.459504127502441
8.319846153259277,1744684028.417581,0.009517729205265705,4.6356539795530006e-05,0.00040176340763730626,51,0.00035540686784177626,107,7.888729810714722
8.844212770462036,1744684028.9419477,0.00921617456991324,4.1411776169152855e-05,0.00013735940143427909,52,9.594762526512622e-05,118,8.413038969039917
9.418973207473755,1744684029.5167081,0.009124157713661072,0.00013746381422496146,0.00038164761085154343,53,0.00024418379662658195,130,8.987806558609009
10.037286043167114,1744684030.135021,0.009012746437912205,5.095325725202177e-05,0.0002105169209599169,54,0.0001595636637078951,143,9.606159687042236
10.702564477920532,1744684030.8002994,0.008825380274142813,4.946046272581493e-05,0.0001445527756592162,55,9.509231293340127e-05,157,10.271517276763916
11.415749549865723,1744684031.5134845,0.008296011113363904,5.72696146552251e-05,0.00013052138088731505,56,7.325176623208994e-05,172,10.984650135040283
12.270909786224365,1744684032.3686447,0.007850624610134435,3.3089911280964854e-05,0.0001006154315836178,57,6.752552030265295e-05,190,11.83985686302185
13.128061056137085,1744684033.225796,0.007861332753036932,4.106700590993039e-05,0.000145297821712379,58,0.00010423081580244862,208,12.69676399230957
14.12619400024414,1744684034.223929,0.007288836415848467,4.442993975756039e-05,0.00012414636447284844,59,7.971642471528805e-05,229,13.6950044631958
15.219138383865356,1744684035.3168733,0.0069678618992642756,3.447255249411495e-05,0.00011980419219406911,60,8.533163969995417e-05,252,14.788054466247559
16.406481504440308,1744684036.5042164,0.00672398674006176,5.346950845886491e-05,8.032819482033873e-05,61,2.6858686361473823e-05,277,15.975348234176636
17.741063356399536,1744684037.8387983,0.006835933458521574,2.733649817917714e-05,6.099250582541026e-05,62,3.365600764623312e-05,305,17.309919357299805
19.17620587348938,1744684039.2739408,0.006338965401642396,2.280460473975865e-05,4.476865546992289e-05,63,2.1964050730164242e-05,335,18.745031356811523
20.79163932800293,1744684040.8893743,0.00601743803537478,1.622039064250537e-05,4.074486796838872e-05,64,2.4524477325883352e-05,369,20.360528707504272
22.549481868743896,1744684042.6472168,0.0056325075305143305,6.151238796054247e-05,7.927790782548252e-05,65,1.7765519864940054e-05,406,22.118303775787354
24.44901728630066,1744684044.5467522,0.005210506422847534,1.3522364707566666e-05,3.653558830446547e-05,66,2.30132235968988e-05,446,24.017768144607544
26.58475112915039,1744684046.682486,0.00516052611406963,1.7512331708012296e-05,3.093636086072805e-05,67,1.3424029152715751e-05,491,26.15357804298401
28.90895986557007,1744684049.0066948,0.0049626827551548965,1.5003892889733101e-05,2.9941358727871813e-05,68,1.4937465838138711e-05,540,28.47779941558838
31.477649688720703,1744684051.5753846,0.004761777921043417,1.3938790941800449e-05,2.8251956330653913e-05,69,1.4313165388853464e-05,594,31.046549797058105
34.28526759147644,1744684054.3830025,0.00442606816025647,1.4788527030788609e-05,2.517312756075311e-05,70,1.0384600529964499e-05,653,33.854058027267456
37.3695547580719,1744684057.4672897,0.004328491099428618,1.4716247269466785e-05,2.225434808061432e-05,71,7.538100811147537e-06,718,36.938170433044434
40.78877091407776,1744684060.8865058,0.0039142967852284,1.805827803234582e-05,3.4023212670581526e-05,72,1.596493463823571e-05,790,40.35749554634094
44.544978618621826,1744684064.6427135,0.003869002031815648,1.29418657278243e-05,2.402546013116034e-05,73,1.1083594403336041e-05,869,44.113776206970215
48.68036603927612,1744684068.778101,0.0035697716045030286,1.3709592941896082e-05,2.3849994546603345e-05,74,1.0140401604707265e-05,956,48.24919939041138
53.24407505989075,1744684073.34181,0.0035440648260842956,5.827123171875093e-06,1.081658635881075e-05,75,4.989463186935657e-06,1052,52.81295919418335
58.235865354537964,1744684078.3336003,0.00327504893120059,8.321393498161339e-06,1.3626302838692294e-05,76,5.304909340530955e-06,1157,57.80460739135742
63.68975496292114,1744684083.78749,0.003047623181231483,7.127172584175493e-06,1.588268193917533e-05,77,8.755509354999835e-06,1272,63.258683919906616
69.76810073852539,1744684089.8658357,0.0028338058709606348,5.0658394348734176e-06,9.771565440601856e-06,78,4.705726005728438e-06,1400,69.33695840835571
76.36627173423767,1744684096.4640067,0.002585941382888311,4.3877432416919116e-06,7.4374351112436254e-06,79,3.0496918695517143e-06,1539,75.9350814819336
83.67335605621338,1744684103.771091,0.0024955849510973124,2.8865381535048465e-06,6.23047987435998e-06,80,3.343941720855134e-06,1693,83.24192023277283
91.74851942062378,1744684111.8462543,0.002225669483098203,4.536038303952924e-06,8.487639378105967e-06,81,3.951601074153042e-06,1863,91.3173189163208
100.57355785369873,1744684120.6712928,0.0021311966278568313,2.849042820845103e-06,6.703458466586818e-06,82,3.854415645741715e-06,2049,100.14239811897278
110.30160021781921,1744684130.3993351,0.0019496176499231913,3.1038984280678336e-06,5.44655933433967e-06,83,2.342660906271836e-06,2254,109.87042689323425
120.98613405227661,1744684141.083869,0.0018591597722795365,2.0521724655400377e-06,4.121821462238499e-06,84,2.0696489966984616e-06,2479,120.55482387542725
132.76683115959167,1744684152.864566,0.0016919854642586736,2.7395436970803874e-06,5.379260932908084e-06,85,2.6397172358276967e-06,2727,132.33560991287231
145.72493147850037,1744684165.8226664,0.0016040654255577648,2.6068731164323102e-06,4.893997370429154e-06,86,2.287124253996844e-06,3000,145.29375672340393
159.92101573944092,1744684180.0187507,0.0015488386467316022,1.934123206388544e-06,3.3020267554887927e-06,87,1.3679035491002488e-06,3299,159.48965311050415
175.63958024978638,1744684195.7373152,0.001475380062060121,1.790175542931371e-06,3.2621565671152104e-06,88,1.4719810241838396e-06,3629,175.20817065238953
193.10576486587524,1744684213.2034998,0.0013996117992050654,1.5933599331410645e-06,2.4526943547327008e-06,89,8.593344215916362e-07,3992,192.67399954795837
212.04674744606018,1744684232.1444824,0.001297816644632417,1.4427474298523557e-06,2.585950336035796e-06,90,1.1432029061834407e-06,4391,211.6154088973999
232.94071412086487,1744684253.038449,0.0013232260542728042,9.802229819612767e-07,1.3909703489225323e-06,91,4.1074736696125563e-07,4831,232.50943899154663
255.86650371551514,1744684275.9642386,0.001224643548901065,1.2583933861347465e-06,1.8436092564283201e-06,92,5.852158702935736e-07,5314,255.43503522872925
281.0775215625763,1744684301.1752565,0.0011513068787370815,1.447403600699447e-06,2.5155412512207954e-06,93,1.0681376505213483e-06,5845,280.646431684494
308.82583689689636,1744684328.9235718,0.001125093575347642,5.970591823549008e-07,1.3991375512722127e-06,94,8.020783689173119e-07,6429,308.39444732666016
339.5453841686249,1744684359.643119,0.0010274733752146886,8.92529685604403e-07,1.1734200615057012e-06,95,2.808903759012981e-07,7072,339.1139054298401
373.2347764968872,1744684393.3325114,0.0010211008639293632,6.482535820034855e-07,9.72789366696694e-07,96,3.245357846932085e-07,7779,372.8036172389984
410.2159900665283,1744684430.313725,0.0010247750380057287,7.237330408802059e-07,1.3172079953325317e-06,97,5.934749544523258e-07,8557,409.78456020355225
450.80828070640564,1744684470.9060156,0.0009741247965137227,7.114823111478518e-07,1.2372646576040258e-06,98,5.25782346456174e-07,9413,450.37685346603394
495.49579668045044,1744684515.5935316,0.0009421212599920291,7.040817632901006e-07,8.334885417339561e-07,99,1.2940677844385554e-07,10354,495.06437969207764
544.6116433143616,1744684564.7093782,0.0008894351513500141,3.8748077353696735e-07,5.362150833581832e-07,100,1.487343098212158e-07,11389,544.1801748275757
598.5697703361511,1744684618.6675053,0.0008528809345458789,5.017450573270655e-07,8.961330908015218e-07,101,3.943880334744563e-07,12528,598.1382975578308
657.9383833408356,1744684678.0361183,0.0008528717268077882,4.833286964653287e-07,6.887922762488666e-07,102,2.0546357978353785e-07,13781,657.5067846775055
723.168881893158,1744684743.2666168,0.0008206283539875067,4.444529174565841e-07,6.207913241191408e-07,103,1.7633840666255673e-07,15159,722.7374451160431
794.8986086845398,1744684814.9963436,0.0007824131326696982,4.2198276676044114e-07,6.048687973351504e-07,104,1.8288603057470925e-07,16675,794.4672112464905
874.0279409885406,1744684894.125676,0.0007736646660810803,6.77800821765018e-07,7.54489746492748e-07,105,7.668892472772993e-08,18342,873.5965397357941
961.0697934627533,1744684981.1675284,0.0007452599664057252,3.1512677016994967e-07,5.223110403809183e-07,106,2.0718427021096868e-07,20177,960.6383812427521
1056.773653268814,1744685076.8713882,0.0006879482644518659,5.643996451681378e-07,7.460886301512069e-07,107,1.8168898498306914e-07,22194,1056.3422191143036
1162.0861647129059,1744685182.1838996,0.0006708716034123748,2.1772257012693728e-07,3.152626114151968e-07,108,9.754004128825948e-08,24414,1161.6547260284424
1277.6880559921265,1744685297.785791,0.0006578295418759799,2.5266988145407905e-07,3.3555097596954583e-07,109,8.288109451546678e-08,26855,1277.2566199302673
1405.026973247528,1744685425.1247082,0.000611331622881254,3.6753920662283465e-07,4.4547476578518975e-07,110,7.793555916235509e-08,29540,1404.5955801010132
1545.1089792251587,1744685565.2067142,0.0006040150601568546,3.323290957212266e-07,4.759827496321537e-07,111,1.436536539109271e-07,32494,1544.6774706840515
1699.1909747123718,1744685719.2887096,0.0005774524341577147,5.108769475947305e-07,5.67684679927396e-07,112,5.680773233266551e-08,35744,1698.7591290473938
1868.3541882038116,1744685888.4519231,0.0005378060620722884,1.9537210220487915e-07,2.5392154775404195e-07,113,5.854944554916279e-08,39318,1867.9227206707
2054.4073786735535,1744686074.5051136,0.0005289642250709953,3.440894235472914e-07,4.041317755695872e-07,114,6.004235202229576e-08,43250,2053.975954771042
2259.485321044922,1744686279.583056,0.0005147496851448651,1.3440247511480077e-07,1.9240221020741465e-07,115,5.799973509261387e-08,47575,2259.0538098812103
2484.979528903961,1744686505.0772638,0.0004763294967604787,2.050639692274552e-07,2.4659838096386875e-07,116,4.1534411736413576e-08,52332,2484.5481083393097
2733.2968883514404,1744686753.3946233,0.00048528357429406655,2.206549544717229e-07,3.0228947074694687e-07,117,8.163451627522397e-08,57566,2732.8655235767365
3007.1006920337677,1744687027.198427,0.0004640466416654043,2.2534849662278964e-07,2.6708718942596986e-07,118,4.1738692803180234e-08,63322,3006.6692724227905
3308.232424736023,1744687328.3301597,0.0004345743512285546,1.375720005651895e-07,1.6300242206536698e-07,119,2.5430421500177474e-08,69654,3307.800899744034
3639.0442111492157,1744687659.141946,0.00041843958500377486,1.9570373380062584e-07,2.38062885510637e-07,120,4.235915171001116e-08,76620,3638.6126878261566
4002.439333677292,1744688022.5370686,0.00039966778042837495,1.5633345209876425e-07,1.8155995005851631e-07,121,2.522649795975207e-08,84281,4002.0078756809235
4403.203805446625,1744688423.3015404,0.000391081177285913,1.3703343689902518e-07,1.561774129079174e-07,122,1.914397600889223e-08,92710,4402.772413253784
4842.980197668076,1744688863.0779326,0.0003623844325925354,1.0637442593286067e-07,1.3454673996718626e-07,123,2.8172314034325587e-08,101980,4842.54887676239
5326.923105955124,1744689347.020841,0.00035479014205228694,7.785502243123462e-08,1.1985230992258584e-07,124,4.199728749135122e-08,112178,5326.491682767868
5859.4598088264465,1744689879.5575438,0.0003432622876716958,2.463777096538976e-07,2.732064580139411e-07,125,2.6828748360043518e-08,123396,5859.028408765793
6445.697934627533,1744690465.7956696,0.00031637145508681087,1.0686848716156314e-07,1.1836465274404364e-07,126,1.14961655824805e-08,135736,6445.266467094421
7000.46075630188,1744691020.5584912,0.00030907676446629087,4.9918330616732375e-08,7.181930454370001e-08,127,2.190097392696764e-08,147402,7000.012056350708
